,external_author_id,author,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,account_type,retweet,account_category,new_june_2018,alt_external_id,tweet_id,article_url,tco1_step1,tco2_step1,tco3_step1
274915,3091979410,BATONROUGEVOICE,"Dylan Moses boots LSU from top 5, waiting for Tigers to 'get their stuff together'  #sports",United States,English,1/1/2016 21:52,1/1/2016 21:52,1753,1790,12254,,local,0,NewsFeed,0,3091979410,683043021579894784,http://twitter.com/BatonRougeVoice/statuses/683043021579894784,,,
274916,3091979410,BATONROUGEVOICE,"New Orleans Saints' Marques Colston, Dannell Ellerbe declared out vs. Falcons  #sports",United States,English,1/1/2016 21:59,1/1/2016 21:59,1753,1790,12255,,local,0,NewsFeed,0,3091979410,683044940675301377,http://twitter.com/BatonRougeVoice/statuses/683044940675301377,,,
274917,3091979410,BATONROUGEVOICE,Sean Payton on what Saints must do to complete sweep of Falcons \| Video  #sports,United States,English,1/1/2016 22:10,1/1/2016 22:11,1753,1790,12256,,local,0,NewsFeed,0,3091979410,683047773751517184,http://twitter.com/BatonRougeVoice/statuses/683047773751517184,,,
274918,3091979410,BATONROUGEVOICE,"With Jalyn Patterson back in action, LSU has a quietly valuable piece in place  #sports",United States,English,1/1/2016 22:27,1/1/2016 22:28,1753,1790,12257,,local,0,NewsFeed,0,3091979410,683052057750679552,http://twitter.com/BatonRougeVoice/statuses/683052057750679552,,,
274919,3091979410,BATONROUGEVOICE,"St. Charles Parish president sued over dumpsters, website reports  #politics",United States,English,1/1/2016 22:45,1/1/2016 22:45,1745,1790,12258,,local,0,NewsFeed,0,3091979410,683056384582103041,http://twitter.com/BatonRougeVoice/statuses/683056384582103041,,,
274920,3091979410,BATONROUGEVOICE,Police investigate attempted armed robbery and shooting  https://t.co/KPZXO3YgTI https://t.co/rw3waemX9i,United States,English,1/1/2016 23:31,1/1/2016 23:31,1666,1790,12259,,local,0,NewsFeed,0,3091979410,683068022966190082,http://twitter.com/BatonRougeVoice/statuses/683068022966190082,https://twitter.com/BatonRougeVoice/status/683068022966190082/photo/1,http://bit.ly/1PBUEUQ,
274921,3091979410,BATONROUGEVOICE,New Orleans Saints trying to avoid 1st 10-loss season since 2005  #sports,United States,English,1/1/2016 23:37,1/1/2016 23:37,1657,1790,12260,,local,0,NewsFeed,0,3091979410,683069624800301060,http://twitter.com/BatonRougeVoice/statuses/683069624800301060,,,
274922,3091979410,BATONROUGEVOICE,Natalie Cole dead at 65: R&B singer was daughter of Nat King Cole   https://t.co/Y0WkH5G1ZQ https://t.co/4I2aV8urFJ,United States,English,1/1/2016 23:38,1/1/2016 23:38,1656,1790,12261,,local,0,NewsFeed,0,3091979410,683069876286574593,http://twitter.com/BatonRougeVoice/statuses/683069876286574593,https://twitter.com/BatonRougeVoice/status/683069876286574593/photo/1,http://nydn.us/1TtUxeT,
274923,3091979410,BATONROUGEVOICE,Vanderbilt's Wade Baldwin is a player LSU has to be wary of: Know the foe  #sports,United States,English,1/1/2016 23:45,1/1/2016 23:45,1644,1791,12262,,local,0,NewsFeed,0,3091979410,683071493731778560,http://twitter.com/BatonRougeVoice/statuses/683071493731778560,,,
274924,3091979410,BATONROUGEVOICE,Obama to act next week on gun background checks: source  #politics,United States,English,1/1/2016 3:35,1/1/2016 3:35,1754,1787,12223,,local,0,NewsFeed,0,3091979410,682766951937015808,http://twitter.com/BatonRougeVoice/statuses/682766951937015808,,,
274925,3091979410,BATONROUGEVOICE,"Anthony Davis held to 14 points, Pelicans lose to Los Angeles Clippers, 95-89  #sports",United States,English,1/1/2016 3:38,1/1/2016 3:38,1754,1787,12224,,local,0,NewsFeed,0,3091979410,682767828341018624,http://twitter.com/BatonRougeVoice/statuses/682767828341018624,,,
274926,3091979410,BATONROUGEVOICE,"LSU wide receiver John Diarse will transfer, school confirms  #sports",United States,English,1/1/2016 4:14,1/1/2016 4:14,1754,1787,12225,,local,0,NewsFeed,0,3091979410,682776865975566340,http://twitter.com/BatonRougeVoice/statuses/682776865975566340,,,
274927,3091979410,BATONROUGEVOICE,"Cotton Bowl: Alabama crushes Michigan State, 38-0, to advance to title game  #sports",United States,English,1/1/2016 5:10,1/1/2016 5:10,1754,1788,12226,,local,0,NewsFeed,0,3091979410,682790919892897792,http://twitter.com/BatonRougeVoice/statuses/682790919892897792,,,
274928,3091979410,BATONROUGEVOICE,What the Los Angeles Clippers said after their 95-89 win against the New Orleans Pelicans  #sports,United States,English,1/1/2016 6:18,1/1/2016 6:19,1754,1788,12227,,local,0,NewsFeed,0,3091979410,682808206347776001,http://twitter.com/BatonRougeVoice/statuses/682808206347776001,,,
274929,3091979410,BATONROUGEVOICE,What the New Orleans Pelicans had to say after their 95-89 loss to the Los Angeles Clippers  #sports,United States,English,1/1/2016 6:23,1/1/2016 6:24,1754,1788,12228,,local,0,NewsFeed,0,3091979410,682809462348881920,http://twitter.com/BatonRougeVoice/statuses/682809462348881920,,,
331693,1868810166,BIGBOYSNEED,I'd quit. Fuck that holiday pay RT @thisgirlLC: Omg no RT @TracyABC13: Dillard's shoe department #icant https://t.co/QkX0NjCLBa,United States,English,1/1/2016 18:27,1/1/2016 18:27,300,114,609,RETWEET,Left,1,LeftTroll,0,1868810166,682991619054899200,http://twitter.com/BigBoySneed/statuses/682991619054899200,https://twitter.com/TracyABC13/status/682989449169350656/photo/1,,
331694,1868810166,BIGBOYSNEED,'@akacharleswade She was a such a legend! I grew up to her music. I'm so heartbroken �',United States,English,1/1/2016 18:27,1/1/2016 18:27,300,114,608,RETWEET,Left,1,LeftTroll,0,1868810166,682991596212715520,http://twitter.com/BigBoySneed/statuses/682991596212715520,,,
350711,4178313619,BLACKEYEBLOG,Happy New Year! I wish 2016 to be a year of changes!,United States,English,1/1/2016 5:00,1/1/2016 5:00,4740,1636,670,,Left,0,LeftTroll,0,4178313619,682788383744118784,http://twitter.com/BlackEyeBlog/statuses/682788383744118784,,,
378057,1685173321,BLMSOLDIER,very sad about natalie cole. this is for everyone who has to call their mom now. https://t.co/tjnUivuGHS,United States,English,1/1/2016 18:57,1/1/2016 18:58,524,186,569,RETWEET,Left,1,LeftTroll,0,1685173321,682999219301429249,http://twitter.com/BLMSoldier/statuses/682999219301429249,http://themuse.jezebel.com/natalie-cole-r-b-icon-has-died-1750592371,,
378058,1685173321,BLMSOLDIER,That Natalie Cole news just knocked the wind out of me.,United States,English,1/1/2016 18:58,1/1/2016 18:58,524,186,571,RETWEET,Left,1,LeftTroll,0,1685173321,682999276708823040,http://twitter.com/BLMSoldier/statuses/682999276708823040,,,
378059,1685173321,BLMSOLDIER,"Natalie Cole, Grammy Award-winning singer, dead at 65 https://t.co/OCx27jZkSb https://t.co/osR6kvZUNM",United States,English,1/1/2016 18:58,1/1/2016 18:58,524,186,570,RETWEET,Left,1,LeftTroll,0,1685173321,682999248854462464,http://twitter.com/BLMSoldier/statuses/682999248854462464,https://twitter.com/nytimes/status/682988597264412672/photo/1,http://nyti.ms/1JjKV6f,
378060,1685173321,BLMSOLDIER,James Surowiecki selects the five most important business stories of 2015: https://t.co/mQqCQqEh5J,United States,English,1/1/2016 18:58,1/1/2016 18:58,524,186,574,RETWEET,Left,1,LeftTroll,0,1685173321,682999363589701633,http://twitter.com/BLMSoldier/statuses/682999363589701633,http://nyer.cm/i8v462J,,
378061,1685173321,BLMSOLDIER,RT @PearlfectPoison: *1867 RT @MsTosciMarie: Y'all was suppose to be leaving chitlins in 2000.,United States,English,1/1/2016 18:58,1/1/2016 18:58,524,186,572,RETWEET,Left,1,LeftTroll,0,1685173321,682999309449576448,http://twitter.com/BLMSoldier/statuses/682999309449576448,,,
378062,1685173321,BLMSOLDIER,"Real fucking tears, man. https://t.co/WAaNUjBrvd",United States,English,1/1/2016 18:58,1/1/2016 18:58,524,186,573,RETWEET,Left,1,LeftTroll,0,1685173321,682999331863969792,http://twitter.com/BLMSoldier/statuses/682999331863969792,https://twitter.com/thr/status/682981120007389184,,
414436,1868496344,BRIANAREGLAND,'@akacharleswade She was a such a legend! I grew up to her music. I'm so heartbroken �',United States,English,1/1/2016 18:32,1/1/2016 18:32,401,205,576,RETWEET,Left,1,LeftTroll,0,1868496344,682992695476793344,http://twitter.com/brianaregland/statuses/682992695476793344,,,
414437,1868496344,BRIANAREGLAND,Reports: Awful ratings for CFB playoff games on ESPN last night even worse than most pessimistic projections https://t.co/o1zCriSzNz,United States,English,1/1/2016 18:32,1/1/2016 18:32,401,205,577,RETWEET,Left,1,LeftTroll,0,1868496344,682992725386371073,http://twitter.com/brianaregland/statuses/682992725386371073,http://deadsp.in/HdCy6In,,
427541,1850866398,BRICEGELLER,"""Don't say, ""the sky is my limit"", say, ""I progress ad infinitum."" Michael Bassey Johnson https://t.co/lZXkHGDLcd https://t.co/HiKMjN7TGT",United States,English,1/1/2016 19:02,1/1/2016 19:02,486,205,646,RETWEET,Left,1,LeftTroll,0,1850866398,683000418838777856,http://twitter.com/BriceGeller/statuses/683000418838777856,http://ow.ly/i/fBDrz,http://ow.ly/Ww4eX,
427542,1850866398,BRICEGELLER,Reports: Awful ratings for CFB playoff games on ESPN last night even worse than most pessimistic projections https://t.co/o1zCriSzNz,United States,English,1/1/2016 19:02,1/1/2016 19:02,486,205,645,RETWEET,Left,1,LeftTroll,0,1850866398,683000395480698880,http://twitter.com/BriceGeller/statuses/683000395480698880,http://deadsp.in/HdCy6In,,
447255,2670490950,BYDRBRE,"Когда меня спрашивают, что будешь делать 1 января  https://t.co/kBCVpqv3KJ",Unknown,Russian,1/1/2016 11:19,1/1/2016 12:04,2546,30603,12485,,Russian,0,NonEnglish,0,2670490950,682883890642567168,http://twitter.com/byDrBre/statuses/682883890642567168,https://twitter.com/gifsvideo/status/682875177009573888/photo/1,,
447256,2670490950,BYDRBRE,"Речь Путина:Любите,берегите родителей,помните историю своей страны Речь Порошенко:Россия,Россия,Россия,агрессоры,война,Героям слава! Занавес",Unknown,Russian,1/1/2016 12:45,1/1/2016 13:36,2589,30616,12485,,Russian,0,NonEnglish,0,2670490950,682905551567753216,http://twitter.com/byDrBre/statuses/682905551567753216,,,
447257,2670490950,BYDRBRE,"Власти Украины решили,что в Новый год,под бой часов,их граждане должны смотреть на флаг ЕС,а не на флаг своей страны https://t.co/cvJ3enklYK",Unknown,Russian,1/1/2016 16:09,1/1/2016 16:12,2670,30645,12487,,Russian,0,NonEnglish,0,2670490950,682956898279256064,http://twitter.com/byDrBre/statuses/682956898279256064,https://twitter.com/byDrBre/status/682956898279256064/photo/1,,
447258,2670490950,BYDRBRE,Я сегодня  https://t.co/bbUlqD7eSE,Unknown,Russian,1/1/2016 7:00,1/1/2016 10:52,2504,30599,12484,,Russian,0,NonEnglish,0,2670490950,682818598679650305,http://twitter.com/byDrBre/statuses/682818598679650305,https://twitter.com/gifsvideo/status/681878609057988608/photo/1,,
462637,3081712448,CAMDENCITYNEWS,Welcome to the big house! Take our quiz on high-profile homes in N.J.,United States,English,1/1/2016 17:16,1/30/2016 1:33,2288,2541,178,,local,0,NewsFeed,1,3081712448,682973656486576128,http://twitter.com/CamdenCityNews/statuses/682973656486576128,,,
462638,3081712448,CAMDENCITYNEWS,Missing person – Nino Ragin  https://t.co/3M4sN3yClw https://t.co/8YXZ5VkYgB,United States,Uzbek,1/1/2016 23:42,1/1/2016 23:43,2202,2543,179,,local,0,NewsFeed,1,3081712448,683070925483319296,http://twitter.com/CamdenCityNews/statuses/683070925483319296,https://twitter.com/CamdenCityNews/status/683070925483319296/photo/1,http://bit.ly/1RVxTyA,
533662,1676377446,CHADSLOYER,Reports: Awful ratings for CFB playoff games on ESPN last night even worse than most pessimistic projections https://t.co/o1zCriSzNz,United States,English,1/1/2016 19:00,1/1/2016 19:01,432,226,595,RETWEET,Left,1,LeftTroll,0,1676377446,682999975685545985,http://twitter.com/ChadSloyer/statuses/682999975685545985,http://deadsp.in/HdCy6In,,
533663,1676377446,CHADSLOYER,James Surowiecki selects the five most important business stories of 2015: https://t.co/mQqCQqEh5J,United States,English,1/1/2016 19:01,1/1/2016 19:01,432,226,600,RETWEET,Left,1,LeftTroll,0,1676377446,683000105583144960,http://twitter.com/ChadSloyer/statuses/683000105583144960,http://nyer.cm/i8v462J,,
533664,1676377446,CHADSLOYER,God is a comedian playing to an audience too afraid to laugh. -- Voltaire Écrasez l'infâme #ParisAttacks,United States,English,1/1/2016 19:01,1/1/2016 19:01,432,226,601,RETWEET,Left,1,LeftTroll,0,1676377446,683000126831505409,http://twitter.com/ChadSloyer/statuses/683000126831505409,,,
533665,1676377446,CHADSLOYER,None you weirdo RT @liddozulux: Whos your future daughter https://t.co/obwYa04rTL,United States,English,1/1/2016 19:01,1/1/2016 19:01,432,226,596,RETWEET,Left,1,LeftTroll,0,1676377446,683000003481223169,http://twitter.com/ChadSloyer/statuses/683000003481223169,https://twitter.com/liddozulux/status/682732968599670784/photo/1,,
533666,1676377446,CHADSLOYER,"Real fucking tears, man. https://t.co/WAaNUjBrvd",United States,English,1/1/2016 19:01,1/1/2016 19:01,432,226,599,RETWEET,Left,1,LeftTroll,0,1676377446,683000081709150208,http://twitter.com/ChadSloyer/statuses/683000081709150208,https://twitter.com/thr/status/682981120007389184,,
572353,3084537402,CHESTERCITYNEWS,President Obama To Announce New Executive Action On Guns To Expand Background Checks  https://t.co/6rdinmmaKE https://t.co/0bZVVnVG1b,United States,English,1/1/2016 23:48,1/1/2016 23:48,2022,2114,113,,local,0,NewsFeed,1,3084537402,683072320072581120,http://twitter.com/ChesterCityNews/statuses/683072320072581120,https://twitter.com/ChesterCityNews/status/683072320072581120/photo/1,http://bit.ly/1R0MQ27,
572354,3084537402,CHESTERCITYNEWS,Motherhood Resolutions for 2016  https://t.co/P7IfX2uFoQ https://t.co/LN1pQx8vqa,United States,English,1/1/2016 23:52,1/1/2016 23:52,2022,2114,114,,local,0,NewsFeed,1,3084537402,683073355495260160,http://twitter.com/ChesterCityNews/statuses/683073355495260160,https://twitter.com/ChesterCityNews/status/683073355495260160/photo/1,http://bit.ly/1Sr848V,
573120,2547141851,CHICAGODAILYNEW,#Breaking Divvy raises rates for annual bike-share membership https://t.co/A6kqOkMr3N,United States,English,1/1/2016 0:04,1/1/2016 0:04,11397,14931,36156,,local,0,NewsFeed,0,2547141851,682714038904557568,http://twitter.com/ChicagoDailyNew/statuses/682714038904557568,http://bit.ly/1mSVsvg,,
573121,2547141851,CHICAGODAILYNEW,Chi-Town Rising Star By the Numbers https://t.co/ksLzpFYPwG #Chicago,United States,English,1/1/2016 0:58,1/1/2016 0:58,11397,14930,36157,,local,0,NewsFeed,0,2547141851,682727619230478336,http://twitter.com/ChicagoDailyNew/statuses/682727619230478336,http://bit.ly/1QZLmpg,,
573122,2547141851,CHICAGODAILYNEW,"1 dead, 7 wounded in New Year’s weekend shootings https://t.co/IblWcnqdcn",United States,English,1/1/2016 10:57,1/1/2016 10:58,11397,14934,36171,,local,0,NewsFeed,0,2547141851,682878420515033093,http://twitter.com/ChicagoDailyNew/statuses/682878420515033093,http://bit.ly/1R3wF4j,,
573123,2547141851,CHICAGODAILYNEW,"#Breaking 1 dead, 1 injured in Dan Ryan crash https://t.co/MUVlt7p3AH",United States,English,1/1/2016 11:14,1/1/2016 11:14,11397,14934,36172,,local,0,NewsFeed,0,2547141851,682882611459440640,http://twitter.com/ChicagoDailyNew/statuses/682882611459440640,http://bit.ly/1UjPoWU,,
573124,2547141851,CHICAGODAILYNEW,"1 dead, 1 injured in Dan Ryan crash https://t.co/J360vQa2Jr",United States,English,1/1/2016 12:29,1/1/2016 12:29,12053,14941,36173,,local,0,NewsFeed,0,2547141851,682901386384642048,http://twitter.com/ChicagoDailyNew/statuses/682901386384642048,http://bit.ly/1R3LaVP,,
573125,2547141851,CHICAGODAILYNEW,Cook County’s first baby born at 12:01 a.m. on New Year’s Day https://t.co/HjJuZrfQga,United States,English,1/1/2016 14:04,1/1/2016 14:04,12053,14947,36174,,local,0,NewsFeed,0,2547141851,682925315040002048,http://twitter.com/ChicagoDailyNew/statuses/682925315040002048,http://bit.ly/1Uk4bB6,,
573126,2547141851,CHICAGODAILYNEW,Person on tracks halts Red Line trains on North Side https://t.co/EzllcfrzrX,United States,English,1/1/2016 15:40,1/1/2016 15:40,12053,14958,36175,,local,0,NewsFeed,0,2547141851,682949516941594624,http://twitter.com/ChicagoDailyNew/statuses/682949516941594624,http://bit.ly/1Re7wlJ,,
573127,2547141851,CHICAGODAILYNEW,Protesters Hit Rahm Emanuel Pinata at City Hall https://t.co/aG26PAWlKQ #Chicago,United States,English,1/1/2016 16:32,1/1/2016 16:32,12138,14968,36176,,local,0,NewsFeed,0,2547141851,682962701165838336,http://twitter.com/ChicagoDailyNew/statuses/682962701165838336,http://bit.ly/1VsMwrW,,
573128,2547141851,CHICAGODAILYNEW,"Natalie Cole, Grammy winning singer, daughter of Nat “King” Cole, dies https://t.co/f5CYrcll8k",United States,English,1/1/2016 17:18,1/1/2016 17:18,12138,14975,36177,,local,0,NewsFeed,0,2547141851,682974129960517632,http://twitter.com/ChicagoDailyNew/statuses/682974129960517632,http://bit.ly/1R4pg4K,,
573129,2547141851,CHICAGODAILYNEW,#Breaking Motorist dead following West Side crash https://t.co/Rx4HbAnren,United States,English,1/1/2016 17:29,1/1/2016 17:29,12138,14975,36178,,local,0,NewsFeed,0,2547141851,682976924298153986,http://twitter.com/ChicagoDailyNew/statuses/682976924298153986,http://bit.ly/1P5Kjxw,,
573130,2547141851,CHICAGODAILYNEW,It's a Girl! Cook County's First Baby of 2016 https://t.co/hnBvL7NEZB #Chicago,United States,English,1/1/2016 18:13,1/1/2016 18:13,12137,14985,36179,,local,0,NewsFeed,0,2547141851,682987940616613888,http://twitter.com/ChicagoDailyNew/statuses/682987940616613888,http://bit.ly/1ReoX5y,,
573131,2547141851,CHICAGODAILYNEW,Derrick Rose could start off the new year sidelined with a hamstring injury https://t.co/mt4V2vJKdC,United States,English,1/1/2016 18:55,1/1/2016 18:55,12136,14988,36180,,local,0,NewsFeed,0,2547141851,682998697265729536,http://twitter.com/ChicagoDailyNew/statuses/682998697265729536,http://bit.ly/1R4CcI5,,
573132,2547141851,CHICAGODAILYNEW,"#Breaking Newborns arrive early into the new year at Park Ridge, Evanston hospitals https://t.co/e4g0LCCV3p",United States,English,1/1/2016 19:07,1/1/2016 19:09,12135,14991,36181,,local,0,NewsFeed,0,2547141851,683001696679665664,http://twitter.com/ChicagoDailyNew/statuses/683001696679665664,http://bit.ly/1R4qOf2,,
573133,2547141851,CHICAGODAILYNEW,Woman Fights off Attacker in Batavia: Police https://t.co/oxNJ1LSpuo #Chicago,United States,English,1/1/2016 19:54,1/1/2016 19:54,12135,14992,36182,,local,0,NewsFeed,0,2547141851,683013345901809666,http://twitter.com/ChicagoDailyNew/statuses/683013345901809666,http://bit.ly/1VuPDzE,,
573134,2547141851,CHICAGODAILYNEW,Clemson advances to CFP Championship https://t.co/YRUAJmUCTr,United States,English,1/1/2016 1:06,1/1/2016 1:06,11397,14930,36158,,local,0,NewsFeed,0,2547141851,682729540532084736,http://twitter.com/ChicagoDailyNew/statuses/682729540532084736,http://bit.ly/1mmMiXY,,
573135,2547141851,CHICAGODAILYNEW,#Breaking Activists protest again outside Mayor Emanuel's house https://t.co/CW3J2KYNVN,United States,English,1/1/2016 1:18,1/1/2016 1:19,11397,14930,36159,,local,0,NewsFeed,0,2547141851,682732702005477376,http://twitter.com/ChicagoDailyNew/statuses/682732702005477376,http://bit.ly/1mmNJFP,,
573136,2547141851,CHICAGODAILYNEW,Illinois National Guard soldiers sent downstate to help with flooding https://t.co/zNml1SjRzQ,United States,English,1/1/2016 20:30,1/1/2016 20:30,12135,14992,36183,,local,0,NewsFeed,0,2547141851,683022525131931648,http://twitter.com/ChicagoDailyNew/statuses/683022525131931648,http://bit.ly/1R4M6t7,,
573137,2547141851,CHICAGODAILYNEW,#Breaking Des Plaines man missing for 2 weeks found in good condition at local motel https://t.co/Drz3Vn4M66,United States,English,1/1/2016 20:44,1/1/2016 20:44,12134,14993,36184,,local,0,NewsFeed,0,2547141851,683026055838355456,http://twitter.com/ChicagoDailyNew/statuses/683026055838355456,http://bit.ly/1UkL7m1,,
573138,2547141851,CHICAGODAILYNEW,Five displaced in New Year’s Day fire in Greater Grand Crossing https://t.co/FiH7ZakICL,United States,English,1/1/2016 22:06,1/1/2016 22:06,12135,14998,36185,,local,0,NewsFeed,0,2547141851,683046660537073664,http://twitter.com/ChicagoDailyNew/statuses/683046660537073664,http://bit.ly/1ReMhAc,,
573139,2547141851,CHICAGODAILYNEW,WATCH: Minn. Man Saves Deer Stuck in Frozen River https://t.co/ZA6YoPpaEN #Chicago,United States,English,1/1/2016 23:02,1/1/2016 23:02,12135,15000,36186,,local,0,NewsFeed,0,2547141851,683060821828603904,http://twitter.com/ChicagoDailyNew/statuses/683060821828603904,http://bit.ly/1ReSlJ1,,
573140,2547141851,CHICAGODAILYNEW,Police: Man assaulted woman at Batavia apartment complex https://t.co/Hn2L7oJnNG,United States,English,1/1/2016 23:40,1/1/2016 23:40,12135,15003,36187,,local,0,NewsFeed,0,2547141851,683070271461306368,http://twitter.com/ChicagoDailyNew/statuses/683070271461306368,http://bit.ly/1OyhWaT,,
573141,2547141851,CHICAGODAILYNEW,Bears believe Adam Gase has right makeup to be a head coach https://t.co/UzjWIjCG20,United States,English,1/1/2016 2:17,1/1/2016 2:17,11398,14931,36160,,local,0,NewsFeed,0,2547141851,682747403984744448,http://twitter.com/ChicagoDailyNew/statuses/682747403984744448,http://bit.ly/1Vt2xhu,,
573142,2547141851,CHICAGODAILYNEW,#Breaking 1 wounded in South Side shooting https://t.co/iXtDgtGzjb,United States,English,1/1/2016 2:28,1/1/2016 2:28,11398,14931,36161,,local,0,NewsFeed,0,2547141851,682750127061090304,http://twitter.com/ChicagoDailyNew/statuses/682750127061090304,http://bit.ly/1mmXhAu,,
573143,2547141851,CHICAGODAILYNEW,City Releases Emails on Laquan McDonald Shooting https://t.co/E6xXmr1XZw #Chicago,United States,English,1/1/2016 3:17,1/1/2016 3:17,11398,14930,36162,,local,0,NewsFeed,0,2547141851,682762508881408001,http://twitter.com/ChicagoDailyNew/statuses/682762508881408001,http://bit.ly/1R2H1kW,,
573144,2547141851,CHICAGODAILYNEW,"Wayne Rogers, Trapper John on ‘M.A.S.H.,’ dies at 82 https://t.co/kxvHqqyye9",United States,English,1/1/2016 3:26,1/1/2016 3:26,11398,14930,36163,,local,0,NewsFeed,0,2547141851,682764866935885824,http://twitter.com/ChicagoDailyNew/statuses/682764866935885824,http://bit.ly/1NVM2YH,,
573145,2547141851,CHICAGODAILYNEW,"Jonathan Toews with another OT winner: ‘He’s clutch, man’ https://t.co/MgpEBt0LA1",United States,English,1/1/2016 4:34,1/1/2016 4:34,11397,14931,36164,,local,0,NewsFeed,0,2547141851,682781989942906880,http://twitter.com/ChicagoDailyNew/statuses/682781989942906880,http://bit.ly/1YSA8Hb,,
573146,2547141851,CHICAGODAILYNEW,#Breaking New emails show Emanuel City Hall scramble on McDonald shooting https://t.co/VRoE2Gjmcq,United States,English,1/1/2016 4:47,1/1/2016 4:47,11397,14931,36165,,local,0,NewsFeed,0,2547141851,682785157187645440,http://twitter.com/ChicagoDailyNew/statuses/682785157187645440,http://bit.ly/1Vtesft,,
573147,2547141851,CHICAGODAILYNEW,Man wounded in Washington Park shooting https://t.co/i6tpiP0P8y,United States,English,1/1/2016 5:44,1/1/2016 5:45,11397,14931,36166,,local,0,NewsFeed,0,2547141851,682799653373394944,http://twitter.com/ChicagoDailyNew/statuses/682799653373394944,http://bit.ly/1mnkVNr,,
573148,2547141851,CHICAGODAILYNEW,Your Selfies: #ChiTownRising https://t.co/mWZVQfpJO1 #Chicago,United States,English,1/1/2016 6:51,1/1/2016 6:51,11397,14933,36167,,local,0,NewsFeed,0,2547141851,682816346191564800,http://twitter.com/ChicagoDailyNew/statuses/682816346191564800,http://bit.ly/1RcZN7m,,
573149,2547141851,CHICAGODAILYNEW,"Flooding forces evacuations, causes traffic troubles in Missouri, Illinois https://t.co/HY1SdenlkQ",United States,English,1/1/2016 6:59,1/1/2016 6:59,11397,14933,36168,,local,0,NewsFeed,0,2547141851,682818468182278145,http://twitter.com/ChicagoDailyNew/statuses/682818468182278145,http://bit.ly/1NW96GD,,
573150,2547141851,CHICAGODAILYNEW,#Breaking Revelers brave cold for inaugural Chi-Town Rising celebration https://t.co/Jgs0knGMXe,United States,English,1/1/2016 8:27,1/1/2016 8:27,11398,14933,36170,,local,0,NewsFeed,0,2547141851,682840643547172865,http://twitter.com/ChicagoDailyNew/statuses/682840643547172865,http://bit.ly/1R3fyQi,,
629924,1626302035,CLAYPAIGEBOO,very sad about natalie cole. this is for everyone who has to call their mom now. https://t.co/tjnUivuGHS,United States,English,1/1/2016 19:04,1/1/2016 19:04,506,191,695,RETWEET,Left,1,LeftTroll,0,1626302035,683000853339312129,http://twitter.com/ClayPaigeBoo/statuses/683000853339312129,http://themuse.jezebel.com/natalie-cole-r-b-icon-has-died-1750592371,,
629925,1626302035,CLAYPAIGEBOO,That Natalie Cole news just knocked the wind out of me.,United States,English,1/1/2016 19:04,1/1/2016 19:04,506,191,697,RETWEET,Left,1,LeftTroll,0,1626302035,683000903557775360,http://twitter.com/ClayPaigeBoo/statuses/683000903557775360,,,
629926,1626302035,CLAYPAIGEBOO,"Oh Lord, Conservatives think Bill Clinton is running in 2016.",United States,English,1/1/2016 19:04,1/1/2016 19:04,506,191,698,RETWEET,Left,1,LeftTroll,0,1626302035,683000924118237184,http://twitter.com/ClayPaigeBoo/statuses/683000924118237184,,,
629927,1626302035,CLAYPAIGEBOO,Conversing w/ @DrDLStewart I'm thinking of the multitude of positive & creative things that wouldn't exist if not 4 the blaqueer imagination,United States,English,1/1/2016 19:04,1/1/2016 19:04,506,191,696,RETWEET,Left,1,LeftTroll,0,1626302035,683000874373746688,http://twitter.com/ClayPaigeBoo/statuses/683000874373746688,,,
631338,2491401030,CLIFTONHUGHES_,How celebrities spent New Year’s Eve https://t.co/SlieLd958B https://t.co/x4FQg0NbLK,United States,English,1/1/2016 18:24,1/1/2016 18:24,405,143,476,RETWEET,Left,1,LeftTroll,0,2491401030,682990857486774272,http://twitter.com/CliftonHughes_/statuses/682990857486774272,https://twitter.com/RollingOut/status/682989688869662720/photo/1,http://bit.ly/1kyaip3,
631339,2491401030,CLIFTONHUGHES_,My best RTs this week came from: @MichaelAWoodJr @HommedePaix1 @UTZAAKE @dierdrelewis #thankSAll Who were yours? https://t.co/OevLn6o0Uq,United States,English,1/1/2016 18:24,1/1/2016 18:25,405,143,478,RETWEET,Left,1,LeftTroll,0,2491401030,682990911643586560,http://twitter.com/CliftonHughes_/statuses/682990911643586560,http://sumall.com/thankyou,,
631340,2491401030,CLIFTONHUGHES_,Conversing w/ @DrDLStewart I'm thinking of the multitude of positive & creative things that wouldn't exist if not 4 the blaqueer imagination,United States,English,1/1/2016 18:24,1/1/2016 18:24,405,143,474,RETWEET,Left,1,LeftTroll,0,2491401030,682990812678991872,http://twitter.com/CliftonHughes_/statuses/682990812678991872,,,
631341,2491401030,CLIFTONHUGHES_,"Natalie Cole, Grammy Award-winning singer, dead at 65 https://t.co/OCx27jZkSb https://t.co/osR6kvZUNM",United States,English,1/1/2016 18:24,1/1/2016 18:24,405,143,475,RETWEET,Left,1,LeftTroll,0,2491401030,682990834208391170,http://twitter.com/CliftonHughes_/statuses/682990834208391170,https://twitter.com/nytimes/status/682988597264412672/photo/1,http://nyti.ms/1JjKV6f,
